Nombre de Cuenta,Tipo de Cuenta,Nombre de Modulo Activo,Producto,Cantidad de PC,Cantidad de teléfonos Mobile,Cantidad de Usuarios,Calificación,Fecha de  Venta,Fecha de Alta,Fecha de baja Paljet,Fecha de Inicio PalJetERP,Estado
DIPORÁ,Cliente,DIPORÁ - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),8,10,,Activo,05/11/2019,05/11/2019,,02/03/2020,
DIPORÁ,Cliente,DIPORÁ - Webservice,Web Service,8,10,,Activo,05/11/2019,05/11/2019,,02/03/2020,Activo
DIPORÁ,Cliente,DIPORÁ - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,8,10,,Activo,05/11/2019,05/11/2019,,02/03/2020,Activo
DIPORÁ,Cliente,DIPORÁ - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),8,10,,Activo,05/11/2019,05/11/2019,,02/03/2020,Activo
SUMIAGRO,Cliente,SUMIAGRO - Web Service,Web Service,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,
SUMIAGRO,Cliente,SUMIAGRO - Facturación electrónica,Módulo Facturación electrónica (CAE),33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,Activo
SUMIAGRO,Cliente,SUMIAGRO - Empresa adicional,PalJet ERP Empresa adicional,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,
SUMIAGRO,Cliente,SUMIAGRO - BBJet BtoB,BBJet BtoB,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,
SUMIAGRO,Cliente,SUMIAGRO - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,Activo
SUMIAGRO,Cliente,SUMIAGRO - Alquileres,Módulo Alquileres / Rental,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,Activo
SUMIAGRO,Cliente,SUMIAGRO - Orden de servicio,Módulo Orden de servicio,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,Activo
SUMIAGRO,Cliente,SUMIAGRO - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,Activo
SUMIAGRO,Cliente,Liquido Producto - Sumiagro,Liquido Producto,33,3,,Activo,24/10/2019,24/10/2019,,06/01/2020,Activo
EL GURI,Cliente,EL GURI - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),6,,,Activo,27/04/2020,27/04/2020,,16/12/2019,
EL REY DEL CABLE - FRANQUICIA SANTIAGO DEL ESTERO,Cliente,EL REY DEL CABLE - FRANQUICIA SANTIAGO DEL ESTERO - Factura de crédito electrónica,Módulo Factura de crédito electrónica,4,,,Activo,14/06/2019,14/06/2019,,10/03/2022,
MAQUIGOD,Cliente,MAQUIGOD - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),10,,,Inactivo,21/08/2019,13/08/2019,14/07/2021,21/08/2019,
MAQUIGOD,Cliente,MAQUIGOD - Contabilidad,Módulo Contabilidad,10,,,Inactivo,21/08/2019,13/08/2019,14/07/2021,21/08/2019,
MAQUIGOD,Cliente,MAQUIGOD - Alquileres,Módulo Alquileres / Rental,10,,,Inactivo,21/08/2019,13/08/2019,14/07/2021,21/08/2019,
MAQUIGOD,Cliente,MAQUIGOD - Orden de servicio,Módulo Orden de servicio,10,,,Inactivo,21/08/2019,13/08/2019,14/07/2021,21/08/2019,
CONSTRUMUNDO,Cliente,CONSTRUMUNDO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),10,,,Activo,01/07/2019,01/07/2019,,08/01/2020,
CONSTRUMUNDO,Cliente,CONSTRUMUNDO - Logistica,Módulo Logística,10,,,Activo,01/07/2019,01/07/2019,,08/01/2020,
CONSTRUMUNDO,Cliente,CONSTRUMUNDO -Contabilidad,Módulo Contabilidad,10,,,Activo,01/07/2019,01/07/2019,,08/01/2020,
CONSTRUMUNDO,Cliente,CONSTRUMUNDO - Paljet ERP,PalJet ERP estándar - Licencia servidor (backend),10,,,Activo,01/07/2019,01/07/2019,,08/01/2020,Activo
EL REY DEL CABLE - FRANQUICIA MORENO,Cliente,EL REY DEL CABLE - FRANQUICIA MORENO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,01/03/2019,01/03/2019,,,
EL REY DEL CABLE - FRANQUICIA FUNES / ROSARIO,Cliente,EL REY DEL CABLE - FRANQUICIA FUNES / ROSARIO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Inactivo,01/03/2019,01/03/2019,,,
LOS LIMONES,Cliente,LOS LIMONES - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,09/09/2019,09/09/2019,,21/08/2019,
LOS LIMONES,Cliente,LOS LIMONES - Logistica,Módulo Logística,3,,,Activo,09/09/2019,09/09/2019,,21/08/2019,
AREMAT PUERTO,Cliente,AREMAT PUERTO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),20,,,Inactivo,19/06/2019,14/06/2019,21/04/2021,,
AREMAT PUERTO,Cliente,AREMAT PUERTO - Contabilidad,Módulo Contabilidad,20,,,Inactivo,19/06/2019,14/06/2019,21/04/2021,,
AREMAT PUERTO,Cliente,AREMAT PUERTO - Logistica,Módulo Logística,20,,,Inactivo,19/06/2019,14/06/2019,21/04/2021,,
ACOFAER,Cliente,ACOFAER - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),4,,,Inactivo,17/09/2019,17/09/2019,30/06/2021,14/11/2019,
ACOFAER,Cliente,ACOFAER - Contabilidad,Módulo Contabilidad,4,,,Inactivo,17/09/2019,17/09/2019,30/06/2021,14/11/2019,
ACOFAER,Cliente,ACOFAER - BBJet BtoB,BBJet BtoB,4,,,Inactivo,17/09/2019,17/09/2019,30/06/2021,14/11/2019,
ACOFAER,Cliente,ACOFAER - BBJet BtoB,,4,,,Inactivo,17/09/2019,17/09/2019,30/06/2021,14/11/2019,
ANPAU,Cliente,ANPAU - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),20,,,Activo,24/06/2019,24/06/2019,01/08/2021,01/10/2019,
ANPAU,Cliente,ANPAU - Logística,Módulo Logística,20,,,Activo,24/06/2019,24/06/2019,01/08/2021,01/10/2019,
ACEROS DEFER,Cliente,ACEROS DEFER - Contabilidad,Módulo Contabilidad,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,
ACEROS DEFER,Cliente,ACEROS DEFER - BBJet BtoB,BBJet BtoB,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,
ACEROS DEFER,Cliente,ACEROS DEFER - Webservice,Web Service,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,
ACEROS DEFER,Cliente,ACEROS DEFER - Logística,Módulo Logística,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,
ACEROS DEFER,Cliente,ACEROS DEFER - Facturación electrónica,Módulo Facturación electrónica (CAE),16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,
ACEROS DEFER,Cliente,ACEROS DEFER - Alquileres,Módulo Alquileres / Rental,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,Activo
ACEROS DEFER,Cliente,ACEROS DEFER - Autorización de comprobantes,Módulo Autorización de comprobantes,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,Activo
ACEROS DEFER,Cliente,ACEROS DEFER - BBJet Expedición + Gestión de inventario,BBJet Expedición,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,Activo
ACEROS DEFER,Cliente,ACEROS DEFER - BBJet Recursos,BBJet Recursos,16,,,Activo,03/06/2019,03/06/2019,,02/09/2019,
CONSTRUBANDA,Cliente,CONSTRUBANDA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,29/05/2019,29/05/2019,,05/12/2019,
AGUA SANTA CLARA,Cliente,AGUA SANTA CLARA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Inactivo,03/06/2019,03/06/2019,11/03/2022,01/05/2021,
AGUA SANTA CLARA,Cliente,BBJet Mobile,Abono mensual - BBJet Mobile Preventa Licencia servidor,3,,,Inactivo,03/06/2019,03/06/2019,11/03/2022,01/05/2021,
TERRAMAT,Cliente,TERRAMAT - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Inactivo,25/04/2019,25/04/2019,01/10/2024,05/08/2019,
TERRAMAT,Cliente,TERRAMAT - Contabilidad,Módulo Contabilidad,3,,,Inactivo,25/04/2019,25/04/2019,01/10/2024,05/08/2019,Activo
ELECTRO DOM,Cliente,ELECTRO DOM - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),5,,,Activo,15/03/2019,15/03/2019,,04/05/2020,
AVA FERRETERIA,Cliente,AVA FERRETERIA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,21/03/2019,21/03/2019,,24/06/2019,
AVA FERRETERIA,Cliente,AVA FERRETERIA - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,3,,,Activo,21/03/2019,21/03/2019,,24/06/2019,
EL REY DEL CABLE,Cliente,EL REY DEL CABLE - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),22,,,Activo,15/03/2019,15/03/2019,,23/12/2019,
EL REY DEL CABLE,Cliente,EL REY DEL CABLE - Empresa adicional,PalJet ERP Empresa adicional,22,,,Activo,15/03/2019,15/03/2019,,23/12/2019,
EL REY DEL CABLE,Cliente,EL REY DEL CABLE - BBJet BtoB,BBJet B2B (hasta 150 usuarios),22,,,Activo,15/03/2019,15/03/2019,,23/12/2019,
EL REY DEL CABLE,Cliente,EL REY DEL CABLE - Web Service,Web Service,22,,,Activo,15/03/2019,15/03/2019,,23/12/2019,
EL REY DEL CABLE,Cliente,EL REY DEL CABLE - Contabilidad,Módulo Contabilidad,22,,,Activo,15/03/2019,15/03/2019,,23/12/2019,Activo
EL REY DEL CABLE,Cliente,EL REY DEL CABLE - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),22,,,Activo,15/03/2019,15/03/2019,,23/12/2019,Activo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA SA - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA SA - Contabilidad,Módulo Contabilidad,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA SA - Web Service,Web Service,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Activo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA - BBJet ML,BBJet ML (v. 1.0),21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Activo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA - BBJet Recursos,BBJet Recursos,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Activo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA - Business Intelligence,Business Intelligence,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Inactivo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA SA - Paljet ERP,Instalación adicional Servidor Windows PalJet® ERP,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Activo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA SA - BBJet Expedición,BBJet Expedición,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Activo
IMPRESORA DEL NEA SA,Cliente,IMPRESORA DEL NEA SA - BBJet Gestion de Inventario,BBJet Gestion de inventario,21,,,Activo,25/04/2019,25/04/2019,,02/09/2019,Activo
FORKRET,Cliente,FORKRET - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,
FORKRET,Cliente,FORKRET - Webservice,Web Service,7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,
FORKRET,Cliente,FORKRET - Logistica,Módulo Logística,7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,
FORKRET,Cliente,FORKRET - Acuerdo de precios,Módulo Acopio por acuerdo de precios,7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,
FORKRET,Cliente,FORKRET - Contabilidad,Módulo Contabilidad,7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,Activo
FORKRET,Cliente,FORKRET - BBJet BtoB,BBJet BtoB,7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,Activo
FORKRET,Cliente,FORKRET - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),7,,,Activo,06/03/2019,06/03/2019,,02/08/2019,Activo
INTER PARTS,Cliente,INTER PARTS - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
INTER PARTS,Cliente,INTER PARTS - Web Service,Web Service,12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
INTER PARTS,Cliente,INTER PARTS - BBJet Recursos,BBJet Recursos,12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
INTER PARTS,Cliente,INTER PARTS - BBJet ML,BBJet ML (v. 1.0),12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
INTER PARTS,Cliente,INTER PARTS - Exportación de precios y stock para produteca,Exportación de precios y stock para Producteca,12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
INTER PARTS,Cliente,INTER PARTS - Business Intelligence,Business Intelligence,12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,Activo
INTER PARTS,Cliente,INTER PARTS - Empresa adicional (E-INTERPARTS SRL),PalJet ERP Empresa adicional,12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
INTER PARTS,Cliente,INTER PARTS - Contabilidad,Módulo Contabilidad,12,,,Activo,15/03/2019,15/03/2019,,08/04/2019,
TODO TELAS,Cliente,TODO TELAS - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),4,,,Activo,02/01/2019,26/12/2018,,08/04/2020,
TODO TELAS,Cliente,TODO TELAS - Paljet ERP,PalJet ERP estándar - Licencia servidor (backend),4,,,Activo,02/01/2019,26/12/2018,,08/04/2020,Activo
ANSECOR,Cliente,ANSECOR - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,14/12/2018,14/12/2018,,22/07/2019,
VEGA METALES,Cliente,VEGA METALES - Logistica,Módulo Logística,31,,,Activo,28/12/2018,28/12/2018,,06/03/2019,
VEGA METALES,Cliente,VEGA METALES - Factura electrónica (CAE),Módulo Facturación electrónica (CAE),31,,,Activo,28/12/2018,28/12/2018,,06/03/2019,Activo
VEGA METALES,Cliente,VEGA METALES - BBJet Mobile,Abono mensual - BBJet Mobile Preventa Licencia servidor,31,,,Activo,28/12/2018,28/12/2018,,06/03/2019,Inactivo
VEGA METALES,Cliente,VEGA METALES - Business Intelligence,Business Intelligence,31,,,Activo,28/12/2018,28/12/2018,,06/03/2019,Activo
VEGA METALES,Cliente,VEGA METALES - Factura de crédito,Módulo Factura de crédito electrónica,31,,,Activo,28/12/2018,28/12/2018,,06/03/2019,Activo
FERRETERÍA BARCELLONA,Cliente,FERRETERÍA BARCELLONA - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),31,,,Activo,05/12/2018,05/12/2018,,11/03/2019,
FERRETERÍA BARCELLONA,Cliente,FERRETERÍA BARCELLONA - BBJet Pretium,BBJet Pretium,31,,,Activo,05/12/2018,05/12/2018,,11/03/2019,
FERRETERÍA BARCELLONA,Cliente,FERRETERÍA BARCELLONA - Contabilidad,Módulo Contabilidad,31,,,Activo,05/12/2018,05/12/2018,,11/03/2019,
FERRETERÍA BARCELLONA,Cliente,FERRETERÍA BARCELLONA - BBJet BtoB,BBJet BtoB,31,,,Activo,05/12/2018,05/12/2018,,11/03/2019,
FERRETERÍA BARCELLONA,Cliente,FERRETERÍA BARCELLONA - Web Service,Web Service,31,,,Activo,05/12/2018,05/12/2018,,11/03/2019,
FERRETERÍA BARCELLONA,Cliente,FERRETERÍA BARCELLONA - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),31,,,Activo,05/12/2018,05/12/2018,,11/03/2019,Activo
MURPAT,Cliente,MURPAT - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,20/12/2018,20/12/2018,,01/12/2021,
ARENERA SAMPAYO,Cliente,ARENERA SAMPAYO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),9,,,Activo,08/05/2019,08/05/2019,,16/10/2019,
ARENERA SAMPAYO,Cliente,ARENERA SAMPAYO - Contabilidad,Módulo Contabilidad,9,,,Activo,08/05/2019,08/05/2019,,16/10/2019,
ARENERA SAMPAYO,Cliente,ARENERA SAMPAYO - Empresa adicional,PalJet ERP Empresa adicional,9,,,Activo,08/05/2019,08/05/2019,,16/10/2019,Activo
ARENERA SAMPAYO,Cliente,ARENERA SAMPAYO - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),9,,,Activo,08/05/2019,08/05/2019,,16/10/2019,Activo
RODCAR SRL,Cliente,RODCAR SRL - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Inactivo,29/11/2018,29/11/2018,29/01/2021,22/05/2019,
RODCAR SRL,Cliente,RODCAR SRL - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,3,,,Inactivo,29/11/2018,29/11/2018,29/01/2021,22/05/2019,
HIJOS DE MAXI LAURET,Cliente,HIJOS DE MAXI LAURET - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Activo,25/07/2018,25/07/2018,,28/11/2018,
HIJOS DE MAXI LAURET,Cliente,HIJOS DE MAXI LAURET - Automatizador de informes,Automatizador de informes,3,,,Activo,25/07/2018,25/07/2018,,28/11/2018,Activo
STAGNITTA HNOS,Cliente,STAGNITTA HNOS - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),8,,,Activo,05/07/2018,05/07/2018,,02/09/2019,
MIX CENTRO LOGÍSTICO,Cliente,MIX CENTRO LOGÍSTICO - Contabilidad,Módulo Contabilidad,7,,,Inactivo,19/06/2018,19/06/2018,30/10/2020,,
MIX CENTRO LOGÍSTICO,Cliente,MIX CENTRO LOGÍSTICO - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,7,,,Inactivo,19/06/2018,19/06/2018,30/10/2020,,
RTI / PBS - NICARAGUA,Cliente,RTI / PBS - NICARAGUA - Contabilidad,Módulo Contabilidad,70,,,Activo,28/09/2018,28/09/2018,,02/08/2021,
RTI / PBS - NICARAGUA,Cliente,RTI / PBS - NICARAGUA - Alquileres,Módulo Alquileres / Rental,70,,,Activo,28/09/2018,28/09/2018,,02/08/2021,
RTI / PBS - NICARAGUA,Cliente,RTI / PBS - NICARAGUA - Web Service,Web Service,70,,,Activo,28/09/2018,28/09/2018,,02/08/2021,
RTI / PBS - NICARAGUA,Cliente,RTI / PBS - NICARAGUA - Orden de servicio,Módulo Orden de servicio,70,,,Activo,28/09/2018,28/09/2018,,02/08/2021,
TOYOTA DEL SUR,Cliente,TOYOTA DEL SUR - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),4,,,Activo,14/06/2018,14/06/2018,,04/10/2018,
TOYOTA DEL SUR,Cliente,TOYOTA DEL SUR - Factura de crédito,Módulo Factura de crédito electrónica,4,,,Activo,14/06/2018,14/06/2018,,04/10/2018,Activo
FERROMUNDO,Cliente,FERROMUNDO - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,
FERROMUNDO,Cliente,FERROMUNDO - BBJet Pretium,BBJet Pretium,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,
FERROMUNDO,Cliente,FERROMUNDO - Contabilidad,Módulo Contabilidad,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,
FERROMUNDO,Cliente,FERROMUNDO - BBJet BtoB,BBJet B2B (hasta 150 usuarios),55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,
FERROMUNDO,Cliente,FERROMUNDO - Webservice,Web Service,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,
FERROMUNDO,Cliente,FERROMUNDO - BBJet BtoC,Tienda BtoC,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,Inactivo
FERROMUNDO,Cliente,FERROMUNDO - Factura de crédito,Módulo Factura de crédito electrónica,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,Activo
FERROMUNDO,Cliente,FERROMUNDO - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,Inactivo
FERROMUNDO,Cliente,FERROMUNDO - Business Intelligence,Business Intelligence,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,Activo
FERROMUNDO,Cliente,FERROMUNDO - Autorización de comprobantes,Módulo Autorización de comprobantes,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,
FERROMUNDO,Cliente,FERROMUNDO - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,Activo
FERROMUNDO,Cliente,FERROMUNDO-Acuerdo de precio,Módulo Acopio por acuerdo de precios,55,,,Activo,04/06/2018,04/06/2018,,02/07/2018,Activo
AGSA,Cliente,AGSA - Facturación electrónica,Módulo Facturación electrónica (CAE),12,,,Activo,11/05/2018,11/05/2018,,24/07/2019,Activo
AGSA,Cliente,AGSA - Empresa adicional,PalJet ERP Empresa adicional,12,,,Activo,11/05/2018,11/05/2018,,24/07/2019,
TOYOMEC,Cliente,TOYOMEC - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),8,,,Activo,09/03/2018,09/03/2018,,11/06/2018,
TOYOMEC,Cliente,TOYOMEC - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),8,,,Activo,09/03/2018,09/03/2018,,11/06/2018,Activo
KALYDON TOOLS,Cliente,KALYDON TOOLS - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - Contabilidad,Módulo Contabilidad,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - Business Intelligence,Business Intelligence,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - BBJet BtoB,BBJet B2B (usuarios ilimitados) INACTIVO,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - Factura de crédito,Módulo Factura de crédito electrónica,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - Web Service,Web Service,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - BBJet Mobile,BBJet Mobile Preventa Licencia servidor,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,
KALYDON TOOLS,Cliente,KALYDON TOOLS - Empresa adicional (Herramientas del sur),PalJet ERP Empresa adicional,45,15,,Activo,09/03/2018,09/03/2018,,01/10/2018,Activo
EL EMPORIO DEL SOLDADOR,Cliente,EL EMPORIO DEL SOLDADOR - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),13,,,Activo,10/04/2018,10/04/2018,,01/08/2020,
EL EMPORIO DEL SOLDADOR,Cliente,EL EMPORIO DEL SOLDADOR - Contabilidad,Módulo Contabilidad,13,,,Activo,10/04/2018,10/04/2018,,01/08/2020,
EL EMPORIO DEL SOLDADOR,Cliente,EL EMPORIO DEL SOLDADOR - Alquileres,Módulo Alquileres / Rental,13,,,Activo,10/04/2018,10/04/2018,,01/08/2020,
EL EMPORIO DEL SOLDADOR,Cliente,EL EMPORIO DEL SOLDADOR - Web Service,Web Service,13,,,Activo,10/04/2018,10/04/2018,,01/08/2020,
EL EMPORIO DEL SOLDADOR,Cliente,EL EMPORIO DEL SOLDADOR - Orden de servicio,Módulo Orden de servicio,13,,,Activo,10/04/2018,10/04/2018,,01/08/2020,
EL EMPORIO DEL SOLDADOR,Cliente,EL EMPORIO DEL SOLDADOR - Paljet ERP,PalJet ERP estándar - Licencia servidor (backend),13,,,Activo,10/04/2018,10/04/2018,,01/08/2020,Activo
CERAMICA SALTEÑA,Cliente,CERAMICA SALTEÑA - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),10,,,Inactivo,14/03/2018,14/03/2018,03/12/2018,,
CERAMICA SALTEÑA,Cliente,CERAMICA SALTEÑA - Contabilidad,Módulo Contabilidad,10,,,Inactivo,14/03/2018,14/03/2018,03/12/2018,,
CERAMICA SALTEÑA,Cliente,CERAMICA SALTEÑA - Logistica,Módulo Logística,10,,,Inactivo,14/03/2018,14/03/2018,03/12/2018,,
BOURLOT,Cliente,BOURLOT - Facturación electrónica (CAE),Módulo Facturación electrónica (CAE),95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT - Contabilidad,Módulo Contabilidad,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT - Empresa adicional,PalJet ERP Empresa adicional,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT - BBJet BtoB,BBJet BtoB,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,Inactivo
BOURLOT,Cliente,BOURLOT - Web Service,Web Service,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT - Logística,Módulo Logística,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT - Business Intelligence,Business Intelligence,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,Activo
BOURLOT,Cliente,BOURLOT - Empresa adicional (Bourlot S.A.),PalJet ERP Empresa adicional,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT - Sincronismo de Base de datos,Sincronismo de Base de datos (actualización de artículos y precios),95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,
BOURLOT,Cliente,BOURLOT- BBJet ML,BBJet ML (v. 2.0),95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,Activo
BOURLOT,Cliente,BOURLOT - BBJet Pretium,BBJet Pretium,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,Activo
BOURLOT,Cliente,BOURLOT - PalJet ERP,PalJet ERP estándar - Licencia servidor (backend),95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,Activo
BOURLOT,Cliente,BOURLOT - BBJet Recursos,BBJet Recursos,95,,,Activo,21/12/2017,21/12/2017,,08/01/2019,Activo
TECNO MAQUINARIAS,Cliente,TECNO MAQUINARIAS - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),7,,,Activo,04/12/2017,04/12/2017,,06/06/2019,
TECNO MAQUINARIAS,Cliente,TECNO MAQUINARIAS - Webservice,Web Service,7,,,Activo,04/12/2017,04/12/2017,,06/06/2019,
TECNO MAQUINARIAS,Cliente,TECNO MAQUINARIAS - Orden de servicio,Módulo Orden de servicio,7,,,Activo,04/12/2017,04/12/2017,,06/06/2019,
TECNO MAQUINARIAS,Cliente,TECNO MAQUINARIAS - BBJet ML,BBJet ML (v. 1.0),7,,,Activo,04/12/2017,04/12/2017,,06/06/2019,Activo
TECNO MAQUINARIAS,Cliente,TECNO MAQUINARIAS - BBJet Recursos,BBJet Recursos,7,,,Activo,04/12/2017,04/12/2017,,06/06/2019,Activo
ROVESA SRL,Cliente,ROVESA SRL - Facturacion electronica (CAE),Módulo Facturación electrónica (CAE),3,,,Inactivo,24/11/2017,24/11/2017,04/04/2018,,
